carrier_name,country,CC,NDC,country_upper,carrier_name_upper
Telenor,Denmark,45.0,8178,DENMARK,TELENORDN
Telenor,Denmark,45.0,8190,DENMARK,TELENORDN
Telenor,Denmark,45.0,8191,DENMARK,TELENORDN
Telenor,Denmark,45.0,8195,DENMARK,TELENORDN
Telenor,Denmark,45.0,862,DENMARK,TELENORDN
Telenor,Denmark,45.0,869,DENMARK,TELENORDN
Telenor,Denmark,45.0,872,DENMARK,TELENORDN
Telenor,Denmark,45.0,885,DENMARK,TELENORDN
Telenor,Denmark,45.0,891,DENMARK,TELENORDN
Telenor,Denmark,45.0,9110,DENMARK,TELENORDN
Telenor,Denmark,45.0,9119,DENMARK,TELENORDN
Telenor,Denmark,45.0,9121,DENMARK,TELENORDN
Telenor,Denmark,45.0,9132,DENMARK,TELENORDN
Telenor,Denmark,45.0,9134,DENMARK,TELENORDN
Telenor,Denmark,45.0,9180,DENMARK,TELENORDN
Telenor,Denmark,45.0,9186,DENMARK,TELENORDN
Telenor,Denmark,45.0,9187,DENMARK,TELENORDN
Telenor,Denmark,45.0,9195,DENMARK,TELENORDN
Telenor,Denmark,45.0,9227,DENMARK,TELENORDN
Telenor,Denmark,45.0,9294,DENMARK,TELENORDN
Telenor,Denmark,45.0,964,DENMARK,TELENORDN
Telenor,Denmark,45.0,969,DENMARK,TELENORDN
Telenor,Denmark,45.0,988,DENMARK,TELENORDN
Telenor,Denmark,45.0,996,DENMARK,TELENORDN
Telenor,Denmark,45.0,2590,DENMARK,TELENORDN
Telenor,Denmark,45.0,2593,DENMARK,TELENORDN
Telenor,Denmark,45.0,323,DENMARK,TELENORDN
Telenor,Denmark,45.0,341,DENMARK,TELENORDN
Telenor,Denmark,45.0,344,DENMARK,TELENORDN
Telenor,Denmark,45.0,347,DENMARK,TELENORDN
Telenor,Denmark,45.0,351,DENMARK,TELENORDN
Telenor,Denmark,45.0,353,DENMARK,TELENORDN
Telenor,Denmark,45.0,391,DENMARK,TELENORDN
Telenor,Denmark,45.0,3934,DENMARK,TELENORDN
Telenor,Denmark,45.0,395,DENMARK,TELENORDN
Telenor,Denmark,45.0,399,DENMARK,TELENORDN
Telenor,Denmark,45.0,416,DENMARK,TELENORDN
Telenor,Denmark,45.0,419,DENMARK,TELENORDN
Telenor,Denmark,45.0,4281,DENMARK,TELENORDN
Telenor,Denmark,45.0,433,DENMARK,TELENORDN
Telenor,Denmark,45.0,435,DENMARK,TELENORDN
Telenor,Denmark,45.0,437,DENMARK,TELENORDN
Telenor,Denmark,45.0,445,DENMARK,TELENORDN
Telenor,Denmark,45.0,457,DENMARK,TELENORDN
Telenor,Denmark,45.0,469,DENMARK,TELENORDN
Telenor,Denmark,45.0,473,DENMARK,TELENORDN
Telenor,Denmark,45.0,482,DENMARK,TELENORDN
Telenor,Denmark,45.0,486,DENMARK,TELENORDN
Telenor,Denmark,45.0,493,DENMARK,TELENORDN
Telenor,Denmark,45.0,5067,DENMARK,TELENORDN
Telenor,Denmark,45.0,5210,DENMARK,TELENORDN
Telenor,Denmark,45.0,5225,DENMARK,TELENORDN
Telenor,Denmark,45.0,5251,DENMARK,TELENORDN
Telenor,Denmark,45.0,5312,DENMARK,TELENORDN
Telenor,Denmark,45.0,5315,DENMARK,TELENORDN
Telenor,Denmark,45.0,5333,DENMARK,TELENORDN
Telenor,Denmark,45.0,5391,DENMARK,TELENORDN
Telenor,Denmark,45.0,5395,DENMARK,TELENORDN
Telenor,Denmark,45.0,5399,DENMARK,TELENORDN
Telenor,Denmark,45.0,573,DENMARK,TELENORDN
Telenor,Denmark,45.0,581,DENMARK,TELENORDN
Telenor,Denmark,45.0,585,DENMARK,TELENORDN
Telenor,Denmark,45.0,586,DENMARK,TELENORDN
Telenor,Denmark,45.0,588,DENMARK,TELENORDN
Telenor,Denmark,45.0,593,DENMARK,TELENORDN
Telenor,Denmark,45.0,6092,DENMARK,TELENORDN
Telenor,Denmark,45.0,623,DENMARK,TELENORDN
Telenor,Denmark,45.0,624,DENMARK,TELENORDN
Telenor,Denmark,45.0,627,DENMARK,TELENORDN
Telenor,Denmark,45.0,628,DENMARK,TELENORDN
Telenor,Denmark,45.0,635,DENMARK,TELENORDN
Telenor,Denmark,45.0,639,DENMARK,TELENORDN
Telenor,Denmark,45.0,649,DENMARK,TELENORDN
Telenor,Denmark,45.0,651,DENMARK,TELENORDN
Telenor,Denmark,45.0,662,DENMARK,TELENORDN
Telenor,Denmark,45.0,691,DENMARK,TELENORDN
Telenor,Denmark,45.0,699,DENMARK,TELENORDN
Telenor,Denmark,45.0,704,DENMARK,TELENORDN
Telenor,Denmark,45.0,712,DENMARK,TELENORDN
Telenor,Denmark,45.0,7171,DENMARK,TELENORDN
Telenor,Denmark,45.0,731,DENMARK,TELENORDN
Telenor,Denmark,45.0,744,DENMARK,TELENORDN
Telenor,Denmark,45.0,764,DENMARK,TELENORDN
Telenor,Denmark,45.0,769,DENMARK,TELENORDN
Telenor,Denmark,45.0,799,DENMARK,TELENORDN
Telenor,Denmark,45.0,8132,DENMARK,TELENORDN
Telenor,Denmark,45.0,8153,DENMARK,TELENORDN
Telenor,Denmark,45.0,8162,DENMARK,TELENORDN
Telenor,Denmark,45.0,8165,DENMARK,TELENORDN
Telenor,Denmark,45.0,8189,DENMARK,TELENORDN
Telenor,Denmark,45.0,8192,DENMARK,TELENORDN
Telenor,Denmark,45.0,825,DENMARK,TELENORDN
Telenor,Denmark,45.0,863,DENMARK,TELENORDN
Telenor,Denmark,45.0,881,DENMARK,TELENORDN
Telenor,Denmark,45.0,886,DENMARK,TELENORDN
Telenor,Denmark,45.0,897,DENMARK,TELENORDN
Telenor,Denmark,45.0,9111,DENMARK,TELENORDN
Telenor,Denmark,45.0,9136,DENMARK,TELENORDN
Telenor,Denmark,45.0,9137,DENMARK,TELENORDN
Telenor,Denmark,45.0,9218,DENMARK,TELENORDN
Telenor,Denmark,45.0,9246,DENMARK,TELENORDN
Telenor,Denmark,45.0,9248,DENMARK,TELENORDN
Telenor,Denmark,45.0,9293,DENMARK,TELENORDN
Telenor,Denmark,45.0,935,DENMARK,TELENORDN
Telenor,Denmark,45.0,982,DENMARK,TELENORDN
Telenor,Denmark,45.0,252,DENMARK,TELENORDN
Telenor,Denmark,45.0,2592,DENMARK,TELENORDN
Telenor,Denmark,45.0,334,DENMARK,TELENORDN
Telenor,Denmark,45.0,339,DENMARK,TELENORDN
Telenor,Denmark,45.0,386,DENMARK,TELENORDN
Telenor,Denmark,45.0,3932,DENMARK,TELENORDN
Telenor,Denmark,45.0,3937,DENMARK,TELENORDN
Telenor,Denmark,45.0,3938,DENMARK,TELENORDN
Telenor,Denmark,45.0,418,DENMARK,TELENORDN
Telenor,Denmark,45.0,431,DENMARK,TELENORDN
Telenor,Denmark,45.0,453,DENMARK,TELENORDN
Telenor,Denmark,45.0,455,DENMARK,TELENORDN
Telenor,Denmark,45.0,463,DENMARK,TELENORDN
Telenor,Denmark,45.0,475,DENMARK,TELENORDN
Telenor,Denmark,45.0,484,DENMARK,TELENORDN
Telenor,Denmark,45.0,485,DENMARK,TELENORDN
Telenor,Denmark,45.0,492,DENMARK,TELENORDN
Telenor,Denmark,45.0,5065,DENMARK,TELENORDN
Telenor,Denmark,45.0,507,DENMARK,TELENORDN
Telenor,Denmark,45.0,5244,DENMARK,TELENORDN
Telenor,Denmark,45.0,5257,DENMARK,TELENORDN
Telenor,Denmark,45.0,526,DENMARK,TELENORDN
Telenor,Denmark,45.0,5310,DENMARK,TELENORDN
Telenor,Denmark,45.0,5311,DENMARK,TELENORDN
Telenor,Denmark,45.0,5313,DENMARK,TELENORDN
Telenor,Denmark,45.0,5396,DENMARK,TELENORDN
Telenor,Denmark,45.0,558,DENMARK,TELENORDN
Telenor,Denmark,45.0,564,DENMARK,TELENORDN
Telenor,Denmark,45.0,582,DENMARK,TELENORDN
Telenor,Denmark,45.0,589,DENMARK,TELENORDN
Telenor,Denmark,45.0,634,DENMARK,TELENORDN
Telenor,Denmark,45.0,636,DENMARK,TELENORDN
Telenor,Denmark,45.0,661,DENMARK,TELENORDN
Telenor,Denmark,45.0,668,DENMARK,TELENORDN
Telenor,Denmark,45.0,692,DENMARK,TELENORDN
Telenor,Denmark,45.0,696,DENMARK,TELENORDN
Telenor,Denmark,45.0,707,DENMARK,TELENORDN
Telenor,Denmark,45.0,7179,DENMARK,TELENORDN
Telenor,Denmark,45.0,7193,DENMARK,TELENORDN
Telenor,Denmark,45.0,721,DENMARK,TELENORDN
Telenor,Denmark,45.0,725,DENMARK,TELENORDN
Telenor,Denmark,45.0,726,DENMARK,TELENORDN
Telenor,Denmark,45.0,728,DENMARK,TELENORDN
Telenor,Denmark,45.0,735,DENMARK,TELENORDN
Telenor,Denmark,45.0,739,DENMARK,TELENORDN
Telenor,Denmark,45.0,747,DENMARK,TELENORDN
Telenor,Denmark,45.0,759,DENMARK,TELENORDN
Telenor,Denmark,45.0,766,DENMARK,TELENORDN
Telenor,Denmark,45.0,768,DENMARK,TELENORDN
Telenor,Denmark,45.0,776,DENMARK,TELENORDN
Telenor,Denmark,45.0,778,DENMARK,TELENORDN
Telenor,Denmark,45.0,781,DENMARK,TELENORDN
Telenor,Denmark,45.0,787,DENMARK,TELENORDN
Telenor,Denmark,45.0,795,DENMARK,TELENORDN
Telenor,Denmark,45.0,812,DENMARK,TELENORDN
Telenor,Denmark,45.0,8170,DENMARK,TELENORDN
Telenor,Denmark,45.0,865,DENMARK,TELENORDN
Telenor,Denmark,45.0,876,DENMARK,TELENORDN
Telenor,Denmark,45.0,877,DENMARK,TELENORDN
Telenor,Denmark,45.0,878,DENMARK,TELENORDN
Telenor,Denmark,45.0,892,DENMARK,TELENORDN
Telenor,Denmark,45.0,896,DENMARK,TELENORDN
Telenor,Denmark,45.0,898,DENMARK,TELENORDN
Telenor,Denmark,45.0,9150,DENMARK,TELENORDN
Telenor,Denmark,45.0,9182,DENMARK,TELENORDN
Telenor,Denmark,45.0,9185,DENMARK,TELENORDN
Telenor,Denmark,45.0,9192,DENMARK,TELENORDN
Telenor,Denmark,45.0,9196,DENMARK,TELENORDN
Telenor,Denmark,45.0,9219,DENMARK,TELENORDN
Telenor,Denmark,45.0,923,DENMARK,TELENORDN
Telenor,Denmark,45.0,9251,DENMARK,TELENORDN
Telenor,Denmark,45.0,962,DENMARK,TELENORDN
Telenor,Denmark,45.0,967,DENMARK,TELENORDN
Telenor,Denmark,45.0,983,DENMARK,TELENORDN
Telenor,Denmark,45.0,984,DENMARK,TELENORDN
TELIA DK,Denmark,45.0,2395,DENMARK,TELIA DK
TELIA DK,Denmark,45.0,,DENMARK,TELIA DK
TELIA DK,Denmark,45.0,20,DENMARK,TELIA DK
T-Mobile,Germany,49.0,171,DEUTSCHLAND,T-MOBILE GER
T-Mobile,Germany,49.0,179,DEUTSCHLAND,T-MOBILE GER
T-Mobile,Germany,49.0,151,DEUTSCHLAND,T-MOBILE GER
T-Mobile,Germany,49.0,163,DEUTSCHLAND,T-MOBILE GER
T-Mobile,Germany,49.0,170,DEUTSCHLAND,T-MOBILE GER
T-Mobile,Germany,49.0,174,DEUTSCHLAND,T-MOBILE GER
T-Mobile,Germany,49.0,175,DEUTSCHLAND,T-MOBILE GER
T-Mobile,Germany,49.0,160,DEUTSCHLAND,T-MOBILE GER
T-Mobile,Germany,49.0,162,DEUTSCHLAND,T-MOBILE GER
T-Mobile,Germany,49.0,176,DEUTSCHLAND,T-MOBILE GER
T-Mobile,Germany,49.0,173,DEUTSCHLAND,T-MOBILE GER
T-Mobile,Germany,49.0,177,DEUTSCHLAND,T-MOBILE GER
T-Mobile,Germany,49.0,01,DEUTSCHLAND,T-MOBILE GER
T-Mobile,Germany,49.0,1520,DEUTSCHLAND,T-MOBILE GER
T-Mobile,Germany,49.0,172,DEUTSCHLAND,T-MOBILE GER
T-Mobile,Germany,49.0,178,DEUTSCHLAND,T-MOBILE GER
T-Mobile,Germany,49.0,,DEUTSCHLAND,T-MOBILE GER
Djibouti Tel,Djibouti,253.0,77,DJIBOUTI,DJIBOUTI TEL
Djibouti Tel,Djibouti,253.0,01,DJIBOUTI,DJIBOUTI TEL
CWWI,Domenica,1.0,110,DOMENICA,CWWIDOM
CWWI,Domenica,1.0,76727,DOMENICA,CWWIDOM
CWWI,Domenica,1.0,,DOMENICA,CWWIDOM
DominicanTRI,Dominican Republic,1.0,809306,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,809308,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,809317,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,809401,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,809402,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,809404,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,809407,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,809430,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,809435,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,809617,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,829256,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,829304,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,829416,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,829430,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,829442,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,829443,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,829446,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,829818,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,829996,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,849217,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,849225,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,849228,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,849229,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,849242,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,849289,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,849295,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,849322,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,849327,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,849329,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,849739,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,809218,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,809318,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,809417,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,809420,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,809423,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,809432,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,809436,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,809439,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,809443,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,809445,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,809449,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,809818,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,829402,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,829405,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,829408,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,829413,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,829444,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,829503,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,849215,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,849226,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,849230,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,849231,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,849235,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,849239,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,849240,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,849297,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,849317,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,849319,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,849320,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,849324,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,849334,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,849874,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,04,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,809303,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,809431,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,809433,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,809447,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,809448,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,809716,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,829403,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,829412,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,829995,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,849213,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,849216,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,849224,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,849241,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,849288,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,849318,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,849326,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,849332,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,849437,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,849484,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,849587,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,849711,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,809219,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,809302,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,809315,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,809316,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,809319,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,809409,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,809413,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,809419,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,809437,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,809440,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,809446,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,809450,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,809614,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,809619,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,809717,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,809718,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,829253,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,829254,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,829307,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,829409,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,829415,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,829445,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,829530,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,829777,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,849233,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,849291,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,849296,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,849305,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,849323,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,849325,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,849416,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,849542,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,849573,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,809217,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,809307,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,809309,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,809438,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,809442,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,809503,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,809719,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,829215,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,829306,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,829309,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,829417,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,829435,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,849234,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,849292,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,849328,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,809215,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,809304,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,809421,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,809434,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,809997,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,809998,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,829303,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,829407,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,829422,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,829441,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,829449,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,829997,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,829998,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,849290,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,849293,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,849294,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,849590,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,849727,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,849828,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,809405,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,809415,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,809422,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,809441,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,809444,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,809709,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,809777,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,829414,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,829433,DOMINICAN REPUBLIC,DOMINICANTRI
DominicanTRI,Dominican Republic,1.0,829666,DOMINICAN REPUBLIC,DOMINICANTRI
