MCC,MNC,PLMN,Region,Country,ISO,Operator,Brand,PLMNCode,2G,GPRS/3G,LTE,NetworkId,NetworkName,Source
530.0,2.0,53002.0,Oceania,New Zealand,NZ,Telecom New Zealand,Telecom,,,YES,,telecom_new_zealand,Telecom,system
555.0,1.0,55501.0,Oceania,Niue,NU,Telecom Niue,Telecom Niue,,YES,,YES,telecom_niue_niue,Telecom Niue,system
221.0,1.0,22101.0,Europe,Kosovo,XK,Telecom of Kosovo J.S.C.,Vala,,YES,YES,YES,vala_kosovo,Vala,system
722.0,341.0,722341.0,South and Central America,Argentina,AR,Telecom Personal S.A.,Personal,,YES,YES,YES,personal_argentina,Personal,system
541.0,1.0,54101.0,Oceania,Vanuatu,VU,Telecom Vanuatu Ltd,SMILE,,YES,,YES,smile_vanuatu,SMILE,system
432.0,14.0,43214.0,Asia and the Middle East,Iran,IR,Telecommunication Kish Company,TKC/KFZO,,YES,,,tkc/kfzo_iran,TKC/KFZO,system
350.0,1.0,35001.0,North America and the Caribbean,Bermuda,BM,Telecommunications (Bermuda & West Indies) Ltd,Digicel Bermuda,,YES,,,digicel_bermuda_bermuda,Digicel Bermuda,system
746.0,5.0,74605.0,South and Central America,Suriname,SR,Telecommunications Company Suriname (Telesur),Telesur,,YES,,,telesur_suriname,Telesur,system
734.0,6.0,73406.0,South and Central America,Venezuela,VE,Telecomunicaciones Movilnet,Movilnet,,YES,YES,YES,movilnet_venezuela,Movilnet,system
362.0,78.0,36278.0,North America and the Caribbean,Former Netherlands Antilles,BQ/CW/SX,Telefonia Bonairiano N.V.,Telbo,,,YES,YES,telbo_former_netherlands_antilles,Telbo,system
710.0,30.0,71030.0,South and Central America,Nicaragua,NI,"Telefonía Celular de Nicaragua, S.A. (Telefónica, S.A.)",movistar,,YES,YES,YES,movistar_nicaragua,movistar,system
234.0,2.0,23402.0,Europe,United Kingdom,GB,Telefónica Europe,O2 (UK),,YES,YES,YES,o2_(uk)_united_kingdom,O2 (UK),system
234.0,11.0,23411.0,Europe,United Kingdom,GB,Telefónica Europe,O2 (UK),,YES,YES,YES,o2_(uk)_united_kingdom,O2 (UK),system
262.0,3.0,26203.0,Europe,Germany,DE,Telefónica Germany GmbH & Co. oHG,O2,,YES,YES,YES,o2_germany,O2,system
262.0,5.0,26205.0,Europe,Germany,DE,Telefónica Germany GmbH & Co. oHG,O2,,YES,YES,,o2_germany,O2,system
262.0,8.0,26208.0,Europe,Germany,DE,Telefónica Germany GmbH & Co. oHG,O2,,YES,YES,,o2_germany,O2,system
262.0,11.0,26211.0,Europe,Germany,DE,Telefónica Germany GmbH & Co. oHG,O2,,YES,YES,,o2_germany,O2,system
262.0,77.0,26277.0,Europe,Germany,DE,Telefónica Germany GmbH & Co. oHG,O2,,YES,,,o2_germany,O2,system
722.0,10.0,722010.0,South and Central America,Argentina,AR,Telefónica Móviles Argentina S.A.,Movistar,,YES,YES,YES,movistar_argentina,Movistar,system
722.0,70.0,722070.0,South and Central America,Argentina,AR,Telefónica Móviles Argentina S.A.,Movistar,,YES,,,movistar_argentina,Movistar,system
714.0,2.0,71402.0,South and Central America,Panama,PA,"Telefónica Moviles Panama S.A, Bell South Corp. (BSC)",movistar,,YES,YES,YES,movistar_panama,movistar,system
310.0,140.0,310140.0,North America and the Caribbean,Guam (USA),GU,"Teleguam Holdings, LLC",GTA Wireless,,YES,YES,YES,gta_wireless_guam_(usa),GTA Wireless,system
310.0,140.0,310140.0,North America and the Caribbean,United States of America,US,"Teleguam Holdings, LLC",GTA Wireless,,YES,YES,YES,gta_wireless_united_states_of_america,GTA Wireless,system
247.0,3.0,24703.0,Europe,Latvia,LV,Telekom Baltija,TRIATEL,,YES,,,triatel_latvia,TRIATEL,system
262.0,6.0,26206.0,Europe,Germany,DE,Telekom Deutschland GmbH,Telekom,,YES,YES,YES,telekom_germany,Telekom,system
502.0,1.0,50201.0,Oceania,Malaysia,MY,Telekom Malaysia Bhd,ATUR 450,,,YES,,atur_450_malaysia,ATUR 450,system
502.0,11.0,50211.0,Oceania,Malaysia,MY,Telekom Malaysia Bhd,TM Homeline,,,YES,YES,tm_homeline_malaysia,TM Homeline,system
226.0,2.0,22602.0,Europe,Romania,RO,Telekom Romania,Clicknet Mobile,,YES,,,clicknet_mobile_romania,Clicknet Mobile,system
226.0,4.0,22604.0,Europe,Romania,RO,Telekom Romania,Cosmote/Zapp,,YES,,,cosmote/zapp_romania,Cosmote/Zapp,system
226.0,6.0,22606.0,Europe,Romania,RO,Telekom Romania,Telekom/Zapp,,,YES,,telekom/zapp_romania,Telekom/Zapp,system
220.0,3.0,22003.0,Europe,Serbia,RS,Telekom Srbija,mts,,YES,YES,YES,mts_serbia,mts,system
238.0,77.0,23877.0,Europe,Denmark,DK,Telenor Denmark,Telenor,,YES,,,telenor_denmark,Telenor,system
220.0,2.0,22002.0,Europe,Serbia,RS,Telenor Montenegro,Telenor,,YES,YES,,telenor_serbia,Telenor,system
240.0,6.0,24006.0,Europe,Sweden,SE,Telenor Sverige AB,Telenor,,,YES,,telenor_sweden,Telenor,system
432.0,70.0,43270.0,Asia and the Middle East,Iran,IR,Telephone Communications Company of Iran,MTCE,,YES,,,mtce_iran,MTCE,system
432.0,71.0,43271.0,Asia and the Middle East,Iran,IR,Telephone Communications Company of Iran,KOOHE NOOR,,YES,,,koohe_noor_iran,KOOHE NOOR,system
620.0,16.0,62016.0,Africa,Ghana,GH,Telesol,Telesol,,,,YES,telesol_ghana,Telesol,system
235.0,88.0,23588.0,Europe,United Kingdom,GB,Telet Research (N.I.) Limited,Telet Research (N.I.) Limited,,,,YES,telet_research_(n.i.)_limited_united_kingdom,Telet Research (N.I.) Limited,system
470.0,4.0,47004.0,Asia and the Middle East,Bangladesh,BD,Teletalk Bangladesh Limited,TeleTalk,,YES,YES,YES,teletalk_bangladesh,TeleTalk,system
554.0,1.0,55401.0,Oceania,Tokelau,TK,Teletok,Teletok,,,,YES,teletok_tokelau,Teletok,system
248.0,7.0,24807.0,Europe,Estonia,EE,Televõrgu AS,Kou,,,YES,,kou_estonia,Kou,system
234.0,19.0,23419.0,Europe,United Kingdom,GB,Teleware plc,Private Mobile Networks PMN,,YES,,,private_mobile_networks_pmn_united_kingdom,Private Mobile Networks PMN,system
244.0,36.0,24436.0,Europe,Finland,FI,Telia Finland Oyj / Suomen Yhteisverkko Oy,Telia / DNA,,YES,YES,YES,telia_/_dna_finland,Telia / DNA,system
242.0,2.0,24202.0,Europe,Norway,NO,Telia Norge AS,Telia,,YES,YES,YES,telia_norway,Telia,system
537.0,2.0,53702.0,Oceania,Papua New Guinea,PG,Telikom PNG Ltd.,citifon,,,YES,YES,citifon_papua_new_guinea,citifon,system
530.0,4.0,53004.0,Oceania,New Zealand,NZ,TelstraClear New Zealand,Vodafone,,,YES,,vodafone_new_zealand,Vodafone,system
302.0,361.0,302361.0,North America and the Caribbean,Canada,CA,Telus Mobility,Telus,,YES,,,telus_canada,Telus,system
302.0,653.0,302653.0,North America and the Caribbean,Canada,CA,Telus Mobility,Telus,,YES,,,telus_canada,Telus,system
302.0,657.0,302657.0,North America and the Caribbean,Canada,CA,Telus Mobility,Telus,,YES,,,telus_canada,Telus,system
312.0,110.0,312110.0,North America and the Caribbean,United States of America,US,Texas Energy Network LLC,Texas Energy Network LLC,,,,YES,texas_energy_network_llc_united_states_of_america,Texas Energy Network LLC,system
310.0,980.0,310980.0,North America and the Caribbean,United States of America,US,Texas RSA 7B3,Peoples Telephone,,YES,,YES,peoples_telephone_united_states_of_america,Peoples Telephone,system
456.0,18.0,45618.0,Asia and the Middle East,Cambodia,KH,The Royal Group,Cellcard,,YES,YES,,cellcard_cambodia,Cellcard,system
311.0,50.0,311050.0,North America and the Caribbean,United States of America,US,Thumb Cellular LP,Thumb Cellular LP,,,YES,,thumb_cellular_lp_united_states_of_america,Thumb Cellular LP,system
311.0,830.0,311830.0,North America and the Caribbean,United States of America,US,Thumb Cellular LP,Thumb Cellular LP,,,,YES,thumb_cellular_lp_united_states_of_america,Thumb Cellular LP,system
302.0,650.0,302650.0,North America and the Caribbean,Canada,CA,Thunder Bay Telephone,TBaytel,,,YES,YES,tbaytel_canada,TBaytel,system
284.0,13.0,28413.0,Europe,Bulgaria,BG,Ti.com JSC,Ти.ком,,,,YES,ти.ком_bulgaria,Ти.ком,system
514.0,2.0,51402.0,Oceania,East Timor,TL,Timor Telecom,TT,,YES,YES,YES,tt_east_timor,TT,system
222.0,47.0,22247.0,Europe,Italy,IT,Tiscali S.p.A.,Tiscali,,,,YES,tiscali_italy,Tiscali,system
302.0,770.0,302770.0,North America and the Caribbean,Canada,CA,TNW Wireless Inc.,TNW Wireless,,,YES,,tnw_wireless_canada,TNW Wireless,system
539.0,1.0,53901.0,Oceania,Tonga,TO,Tonga Communications Corporation,U-Call,,YES,YES,YES,u-call_tonga,U-Call,system
520.0,15.0,52015.0,Oceania,Thailand,TH,TOT Public Company Limited,AIS-T / TOT Mobile,,,YES,,ais-t_/_tot_mobile_thailand,AIS-T / TOT Mobile,system
520.0,47.0,52047.0,Oceania,Thailand,TH,TOT Public Company Limited,dtac-T / LINE / TOT Mobile,,,,YES,dtac-t_/_line_/_tot_mobile_thailand,dtac-T / LINE / TOT Mobile,system
525.0,10.0,52510.0,Oceania,Singapore,SG,TPG Telecom Pte Ltd,TPG Telecom Pte Ltd,,,,YES,tpg_telecom_pte_ltd_singapore,TPG Telecom Pte Ltd,system
240.0,21.0,24021.0,Europe,Sweden,SE,Trafikverket ICT,MobiSir,,YES,,,mobisir_sweden,MobiSir,system
466.0,99.0,46699.0,Asia and the Middle East,Taiwan,TW,TransAsia Telecoms,TransAsia,,YES,,,transasia_taiwan,TransAsia,system
312.0,350.0,312350.0,North America and the Caribbean,United States of America,US,Triangle Communication System Inc.,Triangle Communication System Inc.,,,,YES,triangle_communication_system_inc._united_states_of_america,Triangle Communication System Inc.,system
370.0,4.0,37004.0,North America and the Caribbean,Dominican Republic,DO,"Trilogy Dominicana, S.A.",Viva,,YES,,,viva_dominican_republic,Viva,system
374.0,12.0,37412.0,North America and the Caribbean,Trinidad and Tobago,TT,TSTT,bmobile,,YES,YES,YES,bmobile_trinidad_and_tobago,bmobile,system
436.0,3.0,43603.0,Asia and the Middle East,Tajikistan,TJ,TT Mobile,MegaFon,,YES,YES,YES,megafon_tajikistan,MegaFon,system
238.0,66.0,23866.0,Europe,Denmark,DK,TT-Netværket P/S,TT-Netværket P/S,,YES,YES,YES,tt-netværket_p/s_denmark,TT-Netværket P/S,system
293.0,70.0,29370.0,Europe,Slovenia,SI,Tušmobil d.o.o.,Telemach,,YES,YES,YES,telemach_slovenia,Telemach,system
553.0,1.0,55301.0,Oceania,Tuvalu,TV,Tuvalu Telecom,TTC,,,YES,YES,ttc_tuvalu,TTC,system
310.0,570.0,310570.0,North America and the Caribbean,United States of America,US,"TX-10, LLC and Central Louisiana Cellular, LLC (MTPCS)",Cellular One,,YES,,YES,cellular_one_united_states_of_america,Cellular One,system
310.0,390.0,310390.0,North America and the Caribbean,United States of America,US,"TX-11 Acquisition, LLC",Cellular One of East Texas,,YES,,YES,cellular_one_of_east_texas_united_states_of_america,Cellular One of East Texas,system
310.0,66.0,310066.0,North America and the Caribbean,United States of America,US,U.S. Cellular,U.S. Cellular,,YES,,,u.s._cellular_united_states_of_america,U.S. Cellular,system
311.0,860.0,311860.0,North America and the Caribbean,United States of America,US,Uintah Basin Electronic Telecommunications,STRATA,,,,YES,strata_united_states_of_america,STRATA,system
234.0,51.0,23451.0,Europe,United Kingdom,GB,UK Broadband Limited,Relish,,,,YES,relish_united_kingdom,Relish,system
244.0,35.0,24435.0,Europe,Finland,FI,Ukkoverkot Oy,Ukko Mobile,,,,YES,ukko_mobile_finland,Ukko Mobile,system
334.0,150.0,334150.0,North America and the Caribbean,Mexico,MX,"Ultravisión, S.A. de C.V.",Ultranet,,,,YES,ultranet_mexico,Ultranet,system
732.0,20.0,732020.0,South and Central America,Colombia,CO,Une EPM Telecomunicaciones S.A. E.S.P.,Tigo,,,,YES,tigo_colombia,Tigo,system
372.0,2.0,37202.0,North America and the Caribbean,Haiti,HT,Unigestion Holding S.A.,Digicel,,YES,,,digicel_haiti,Digicel,system
429.0,3.0,42903.0,Asia and the Middle East,Nepal,NP,United Telecom Limited,UTL,,,YES,,utl_nepal,UTL,system
362.0,59.0,36259.0,North America and the Caribbean,Former Netherlands Antilles,BQ/CW/SX,United Telecommunication Service N.V. (UTS),Chippie,,YES,,,chippie_former_netherlands_antilles,Chippie,system
362.0,60.0,36260.0,North America and the Caribbean,Former Netherlands Antilles,BQ/CW/SX,United Telecommunication Service N.V. (UTS),Chippie,,,YES,YES,chippie_former_netherlands_antilles,Chippie,system
362.0,91.0,36291.0,North America and the Caribbean,Former Netherlands Antilles,BQ/CW/SX,United Telecommunication Service N.V. (UTS),Chippie,,YES,YES,YES,chippie_former_netherlands_antilles,Chippie,system
311.0,650.0,311650.0,North America and the Caribbean,United States of America,US,United Wireless,United Wireless,,YES,,YES,united_wireless_united_states_of_america,United Wireless,system
637.0,57.0,63757.0,Africa,Somalia,SO,UNITEL S.a.r.l.,UNITEL,,YES,,,unitel_somalia,UNITEL,system
626.0,2.0,62602.0,Africa,Sao Tome and Principe,ST,Unitel Sao Tome and Principe,Unitel STP,,YES,YES,,unitel_stp_sao_tome_and_principe,Unitel STP,system
434.0,7.0,43407.0,Asia and the Middle East,Uzbekistan,UZ,Universal Mobile Systems,UMS,,YES,YES,YES,ums_uzbekistan,UMS,system
404.0,48.0,40448.0,Asia and the Middle East,India,IN,Unknown,Dishnet Wireless,,YES,,,dishnet_wireless_india,Dishnet Wireless,system
440.0,1.0,44001.0,Asia and the Middle East,Japan,JP,UQ Communications Inc.,UQ WiMAX,,,,YES,uq_wimax_japan,UQ WiMAX,system
441.0,10.0,44110.0,Asia and the Middle East,Japan,JP,UQ Communications Inc.,UQ WiMAX,,,,YES,uq_wimax_japan,UQ WiMAX,system
204.0,66.0,20466.0,Europe,Netherlands,NL,Utility Connect B.V.,Utility Connect B.V.,,YES,,,utility_connect_b.v._netherlands,Utility Connect B.V.,system
340.0,3.0,34003.0,North America and the Caribbean,French Antilles (France),BL/GF/GP/MF/MQ,UTS Caraïbe,Chippie,,YES,YES,YES,chippie_french_antilles_(france),Chippie,system
404.0,15.0,40415.0,Asia and the Middle East,India,IN,Uttar Pradesh (East),Vodafone India,,YES,,,vodafone_india_india,Vodafone India,system
404.0,55.0,40455.0,Asia and the Middle East,India,IN,Uttar Pradesh (East),cellone,,YES,,,cellone_india,cellone,system
405.0,21.0,40521.0,Asia and the Middle East,India,IN,Uttar Pradesh (East),Reliance,,YES,,,reliance_india,Reliance,system
404.0,54.0,40454.0,Asia and the Middle East,India,IN,Uttar Pradesh (West),cellone,,YES,,,cellone_india,cellone,system
405.0,22.0,40522.0,Asia and the Middle East,India,IN,Uttar Pradesh (West),Reliance,,YES,,,reliance_india,Reliance,system
405.0,66.0,40566.0,Asia and the Middle East,India,IN,Uttar Pradesh (West),Vodafone India,,YES,,,vodafone_india_india,Vodafone India,system
405.0,818.0,405818.0,Asia and the Middle East,India,IN,Uttar Pradesh (West),Uninor,,YES,,,uninor_india,Uninor,system
434.0,3.0,43403.0,Asia and the Middle East,Uzbekistan,UZ,Uzbektelekom,UzMobile,,,YES,,uzmobile_uzbekistan,UzMobile,system
434.0,8.0,43408.0,Asia and the Middle East,Uzbekistan,UZ,Uzbektelekom,UzMobile,,YES,YES,YES,uzmobile_uzbekistan,UzMobile,system
434.0,2.0,43402.0,Asia and the Middle East,Uzbekistan,UZ,Uzmacom,Uzmacom,,YES,,,uzmacom_uzbekistan,Uzmacom,system
250.0,22.0,25022.0,Europe,Russian Federation,RU,Vainakh Telecom,Vainakh Telecom,,,,YES,vainakh_telecom_russian_federation,Vainakh Telecom,system
313.0,230.0,313230.0,North America and the Caribbean,United States of America,US,Velocity Communications Inc.,Velocity Communications Inc.,,,,YES,velocity_communications_inc._united_states_of_america,Velocity Communications Inc.,system
310.0,5.0,310005.0,North America and the Caribbean,United States of America,US,Verizon Wireless,Verizon,,,YES,,verizon_united_states_of_america,Verizon,system
310.0,12.0,310012.0,North America and the Caribbean,United States of America,US,Verizon Wireless,Verizon,,,,YES,verizon_united_states_of_america,Verizon,system
310.0,590.0,310590.0,North America and the Caribbean,United States of America,US,Verizon Wireless,Verizon Wireless,,YES,,,verizon_wireless_united_states_of_america,Verizon Wireless,system
310.0,890.0,310890.0,North America and the Caribbean,United States of America,US,Verizon Wireless,Verizon Wireless,,YES,,,verizon_wireless_united_states_of_america,Verizon Wireless,system
310.0,910.0,310910.0,North America and the Caribbean,United States of America,US,Verizon Wireless,Verizon Wireless,,YES,,,verizon_wireless_united_states_of_america,Verizon Wireless,system
311.0,12.0,311012.0,North America and the Caribbean,United States of America,US,Verizon Wireless,Verizon,,,YES,,verizon_united_states_of_america,Verizon,system
311.0,481.0,311481.0,North America and the Caribbean,United States of America,US,Verizon Wireless,Verizon,,,,YES,verizon_united_states_of_america,Verizon,system
311.0,482.0,311482.0,North America and the Caribbean,United States of America,US,Verizon Wireless,Verizon,,,,YES,verizon_united_states_of_america,Verizon,system
311.0,483.0,311483.0,North America and the Caribbean,United States of America,US,Verizon Wireless,Verizon,,,,YES,verizon_united_states_of_america,Verizon,system
311.0,484.0,311484.0,North America and the Caribbean,United States of America,US,Verizon Wireless,Verizon,,,,YES,verizon_united_states_of_america,Verizon,system
311.0,485.0,311485.0,North America and the Caribbean,United States of America,US,Verizon Wireless,Verizon,,,,YES,verizon_united_states_of_america,Verizon,system
311.0,486.0,311486.0,North America and the Caribbean,United States of America,US,Verizon Wireless,Verizon,,,,YES,verizon_united_states_of_america,Verizon,system
311.0,487.0,311487.0,North America and the Caribbean,United States of America,US,Verizon Wireless,Verizon,,,,YES,verizon_united_states_of_america,Verizon,system
311.0,488.0,311488.0,North America and the Caribbean,United States of America,US,Verizon Wireless,Verizon,,,,YES,verizon_united_states_of_america,Verizon,system
311.0,489.0,311489.0,North America and the Caribbean,United States of America,US,Verizon Wireless,Verizon,,,,YES,verizon_united_states_of_america,Verizon,system
310.0,740.0,310740.0,North America and the Caribbean,United States of America,US,Viaero Wireless,Viaero,,,,YES,viaero_united_states_of_america,Viaero,system
505.0,16.0,50516.0,Oceania,Australia,AU,Victorian Rail Track,VicTrack,,YES,,,victrack_australia,VicTrack,system
302.0,510.0,302510.0,North America and the Caribbean,Canada,CA,Videotron,Videotron,,,YES,YES,videotron_canada,Videotron,system
456.0,9.0,45609.0,Asia and the Middle East,Cambodia,KH,Viettel,Metfone,,YES,,,metfone_cambodia,Metfone,system
621.0,25.0,62125.0,Africa,Nigeria,NG,Visafone Communications Ltd.,Visafone,,,YES,,visafone_nigeria,Visafone,system
311.0,470.0,311470.0,North America and the Caribbean,United States of America,US,Vitelcom Cellular Inc.,Viya,,YES,,YES,viya_united_states_of_america,Viya,system
547.0,5.0,54705.0,Oceania,French Polynesia (France),PF,VITI,Ora,,,,YES,ora_french_polynesia_(france),Ora,system
234.0,7.0,23407.0,Europe,United Kingdom,GB,Vodafone,Vodafone UK,,YES,,,vodafone_uk_united_kingdom,Vodafone UK,system
230.0,99.0,23099.0,Europe,Czech Republic,CZ,Vodafone Czech Republic,Vodafone,,YES,,,vodafone_czech_republic,Vodafone,system
262.0,4.0,26204.0,Europe,Germany,DE,Vodafone D2 GmbH,Vodafone,,YES,YES,,vodafone_germany,Vodafone,system
262.0,9.0,26209.0,Europe,Germany,DE,Vodafone D2 GmbH,Vodafone,,YES,YES,YES,vodafone_germany,Vodafone,system
542.0,1.0,54201.0,Oceania,Fiji,FJ,Vodafone Fiji,Vodafone,,YES,YES,YES,vodafone_fiji,Vodafone,system
505.0,6.0,50506.0,Oceania,Australia,AU,Vodafone Hutchison Australia Proprietary Limited,3,,,YES,,3_australia,3,system
505.0,12.0,50512.0,Oceania,Australia,AU,Vodafone Hutchison Australia Proprietary Limited,3,,,YES,,3_australia,3,system
204.0,3.0,20403.0,Europe,Netherlands,NL,Voiceworks B.V.,Voiceworks,,YES,,,voiceworks_netherlands,Voiceworks,system
250.0,811.0,250811.0,Europe,Russian Federation,RU,Votek Mobile,Votek Mobile,,YES,,,votek_mobile_russian_federation,Votek Mobile,system
642.0,2.0,64202.0,Africa,Burundi,BI,VTEL MEA,Tempo,,YES,,,tempo_burundi,Tempo,system
311.0,990.0,311990.0,North America and the Caribbean,United States of America,US,VTel Wireless,VTel Wireless,,,,YES,vtel_wireless_united_states_of_america,VTel Wireless,system
604.0,5.0,60405.0,Africa,Morocco,MA,Wana Corporate,INWI,,YES,YES,YES,inwi_morocco,INWI,system
541.0,7.0,54107.0,Oceania,Vanuatu,VU,WanTok Vanuatu Ltd,WanTok,,,,YES,wantok_vanuatu,WanTok,system
629.0,7.0,62907.0,Africa,Congo,CG,Warid Telecom,Airtel,,YES,,,airtel_congo,Airtel,system
412.0,55.0,41255.0,Asia and the Middle East,Afghanistan,AF,WASEL Afghanistan,WASEL,,YES,,,wasel_afghanistan,WASEL,system
425.0,6.0,42506.0,Asia and the Middle East,Israel,IL,Wataniya Palestine Ltd. (Ooredoo),Wataniya Mobile,,YES,,,wataniya_mobile_israel,Wataniya Mobile,system
425.0,6.0,42506.0,Asia and the Middle East,Palestine,PS,Wataniya Palestine Mobile Telecommunications Company,Wataniya,,YES,,,wataniya_palestine,Wataniya,system
310.0,400.0,310400.0,North America and the Caribbean,Guam (USA),GU,Wave Runner LLC,iConnect,,YES,YES,YES,iconnect_guam_(usa),iConnect,system
